1.950000E-01	2.923700E+03	6.493400E+00	2.221000E-03	1.367200E-03	3.243000E+02	2.096700E+04	1.160200E+01	6.464300E+02	3.678800E+03	3.900100E+04	1.126400E+02	1.286400E+02	1.845200E-01	4.853888E+05	1.293688E+04	8.972645E+05
2.000000E-01	2.771900E+03	6.160300E+00	2.222400E-03	1.358500E-03	3.085000E+02	1.981900E+04	1.043300E+01	5.956700E+02	3.328000E+03	3.528600E+04	1.130700E+02	1.291400E+02	1.857200E-01	4.866062E+05	1.305115E+04	9.048892E+05
2.050000E-01	2.628000E+03	5.842900E+00	2.223300E-03	1.350700E-03	2.908200E+02	1.874300E+04	9.383600E+00	5.486600E+02	3.008700E+03	3.190300E+04	1.134600E+02	1.295900E+02	1.868000E-01	4.877004E+05	1.315643E+04	9.117873E+05
2.100000E-01	2.491400E+03	5.540500E+00	2.223900E-03	1.343900E-03	2.713200E+02	1.773000E+04	8.439700E+00	5.044700E+02	2.717700E+03	2.881900E+04	1.138100E+02	1.299900E+02	1.877700E-01	4.886839E+05	1.325332E+04	9.180232E+05
2.150000E-01	2.361400E+03	5.252700E+00	2.224400E-03	1.337700E-03	2.521500E+02	1.677400E+04	7.588800E+00	4.630000E+02	2.452800E+03	2.601000E+04	1.141300E+02	1.303600E+02	1.886300E-01	4.895676E+05	1.334233E+04	9.236554E+05
2.200000E-01	2.237900E+03	4.978800E+00	2.224800E-03	1.332300E-03	2.343300E+02	1.587100E+04	6.821200E+00	4.242900E+02	2.211800E+03	2.345600E+04	1.144100E+02	1.306800E+02	1.894100E-01	4.903615E+05	1.342396E+04	9.287380E+05
2.250000E-01	2.120500E+03	4.718400E+00	2.225200E-03	1.327500E-03	2.179400E+02	1.501700E+04	6.129000E+00	3.882900E+02	1.993100E+03	2.113700E+04	1.146700E+02	1.309800E+02	1.901000E-01	4.910743E+05	1.349872E+04	9.333211E+05
2.300000E-01	2.009000E+03	4.471000E+00	2.225500E-03	1.323200E-03	2.029100E+02	1.420900E+04	5.505000E+00	3.549100E+02	1.794800E+03	1.903400E+04	1.149000E+02	1.312500E+02	1.907100E-01	4.917143E+05	1.356709E+04	9.374508E+05
2.350000E-01	1.903100E+03	4.235900E+00	2.225800E-03	1.319300E-03	1.891200E+02	1.344500E+04	4.942800E+00	3.240400E+02	1.615300E+03	1.712900E+04	1.151100E+02	1.314800E+02	1.912600E-01	4.922886E+05	1.362955E+04	9.411694E+05
2.400000E-01	1.802600E+03	4.012700E+00	2.226100E-03	1.315900E-03	1.764300E+02	1.272100E+04	4.436600E+00	2.955500E+02	1.452900E+03	1.540700E+04	1.152900E+02	1.317000E+02	1.917500E-01	4.928040E+05	1.368656E+04	9.445157E+05
2.450000E-01	1.707300E+03	3.801000E+00	2.226300E-03	1.312900E-03	1.647600E+02	1.203700E+04	3.981300E+00	2.693000E+02	1.306300E+03	1.385200E+04	1.154600E+02	1.318900E+02	1.921800E-01	4.932663E+05	1.373852E+04	9.475258E+05
2.500000E-01	1.616900E+03	3.600200E+00	2.226600E-03	1.310200E-03	1.540000E+02	1.139000E+04	3.571800E+00	2.451600E+02	1.174100E+03	1.244900E+04	1.156100E+02	1.320600E+02	1.925700E-01	4.936810E+05	1.378585E+04	9.502322E+05
2.550000E-01	1.531200E+03	3.409700E+00	2.226800E-03	1.307900E-03	1.440500E+02	1.077700E+04	3.203800E+00	2.230100E+02	1.054800E+03	1.118400E+04	1.157500E+02	1.322200E+02	1.929100E-01	4.940529E+05	1.382892E+04	9.526645E+05
2.600000E-01	1.449900E+03	3.229000E+00	2.227100E-03	1.305700E-03	1.348400E+02	1.019800E+04	2.873100E+00	2.027200E+02	9.473200E+02	1.004400E+04	1.158700E+02	1.323600E+02	1.932100E-01	4.943864E+05	1.386809E+04	9.548498E+05
2.650000E-01	1.372900E+03	3.057800E+00	2.227300E-03	1.303900E-03	1.262900E+02	9.649000E+03	2.576000E+00	1.841500E+02	8.505500E+02	9.017100E+03	1.159700E+02	1.324800E+02	1.934800E-01	4.946854E+05	1.390368E+04	9.568125E+05
2.700000E-01	1.299800E+03	2.895400E+00	2.227500E-03	1.302200E-03	1.183500E+02	9.130000E+03	2.309200E+00	1.671700E+02	7.634600E+02	8.093300E+03	1.160700E+02	1.325900E+02	1.937100E-01	4.949535E+05	1.393600E+04	9.585747E+05
2.750000E-01	1.230700E+03	2.741500E+00	2.227700E-03	1.300700E-03	1.109700E+02	8.638800E+03	2.069800E+00	1.516800E+02	6.851300E+02	7.262500E+03	1.161600E+02	1.326900E+02	1.939200E-01	4.951938E+05	1.396534E+04	9.601565E+05
2.800000E-01	1.165100E+03	2.595700E+00	2.227900E-03	1.299400E-03	1.040900E+02	8.174000E+03	1.854900E+00	1.375400E+02	6.147100E+02	6.515600E+03	1.162400E+02	1.327800E+02	1.941000E-01	4.954092E+05	1.399195E+04	9.615761E+05
