1.500000E-02	9.159200E-03	-1.685000E+04	-8.723900E+04	3.228200E+01	5.968300E+02	1.181500E+04	1.283000E+05	4.214400E+01	4.310200E+01	2.588700E-02	1.230394E+03	4.742067E+04
1.600000E-02	8.870800E-03	-1.649900E+04	-9.041100E+04	3.547900E+01	6.246000E+02	1.213100E+04	1.312700E+05	4.315500E+01	4.408500E+01	2.658800E-02	1.252868E+03	5.269165E+04
1.700000E-02	8.588000E-03	-1.433700E+04	-9.283000E+04	3.804000E+01	6.469800E+02	1.246500E+04	1.376100E+05	4.415000E+01	4.505400E+01	2.798700E-02	1.276265E+03	5.815180E+04
1.800000E-02	8.312500E-03	-1.096200E+04	-9.421900E+04	3.980700E+01	6.519800E+02	1.282700E+04	1.416800E+05	4.512800E+01	4.600900E+01	2.894800E-02	1.300166E+03	6.382295E+04
1.900000E-02	8.044800E-03	-1.025700E+04	-9.544600E+04	4.201100E+01	6.792400E+02	1.318400E+04	1.450200E+05	4.609400E+01	4.695300E+01	2.976300E-02	1.324660E+03	6.964452E+04
2.000000E-02	7.785800E-03	-9.685700E+03	-9.622600E+04	4.396700E+01	7.102800E+02	1.354600E+04	1.484800E+05	4.704600E+01	4.788500E+01	3.061200E-02	1.350227E+03	7.560465E+04
2.100000E-02	7.534200E-03	-8.902500E+03	-9.672500E+04	4.574200E+01	7.410300E+02	1.391900E+04	1.522000E+05	4.799200E+01	4.881100E+01	3.152500E-02	1.376932E+03	8.171111E+04
2.200000E-02	7.290600E-03	-6.326000E+03	-9.664200E+04	4.685800E+01	7.584300E+02	1.431400E+04	1.590000E+05	4.893200E+01	4.973300E+01	3.310000E-02	1.404522E+03	8.803116E+04
2.300000E-02	7.054900E-03	-3.615600E+03	-9.598800E+04	4.751400E+01	7.652500E+02	1.473700E+04	1.635500E+05	4.986600E+01	5.065000E+01	3.423500E-02	1.432557E+03	9.458116E+04
2.400000E-02	6.827000E-03	-3.374200E+03	-9.552800E+04	4.856900E+01	7.923100E+02	1.515200E+04	1.675300E+05	5.079700E+01	5.156400E+01	3.526200E-02	1.461216E+03	1.013043E+05
2.500000E-02	6.607100E-03	-3.425300E+03	-9.506500E+04	4.966500E+01	8.255000E+02	1.556800E+04	1.716200E+05	5.172200E+01	5.247500E+01	3.632500E-02	1.490984E+03	1.081916E+05
2.600000E-02	6.394700E-03	-3.389100E+03	-9.454400E+04	5.072100E+01	8.599500E+02	1.599100E+04	1.758400E+05	5.264500E+01	5.338300E+01	3.743000E-02	1.521996E+03	1.152483E+05
2.700000E-02	6.189200E-03	-3.234500E+03	-9.396800E+04	5.173300E+01	8.948300E+02	1.642200E+04	1.802200E+05	5.356700E+01	5.429100E+01	3.858600E-02	1.554284E+03	1.224801E+05
2.800000E-02	5.990800E-03	-2.862500E+03	-9.330200E+04	5.265000E+01	9.283600E+02	1.686400E+04	1.849000E+05	5.448700E+01	5.519800E+01	3.982700E-02	1.587831E+03	1.298964E+05
2.900000E-02	5.798800E-03	-2.579600E+02	-9.218300E+04	5.299100E+01	9.445400E+02	1.734100E+04	1.925500E+05	5.540700E+01	5.610500E+01	4.175200E-02	1.622292E+03	1.375629E+05
3.000000E-02	5.613200E-03	-1.805200E+02	-9.133400E+04	5.371600E+01	9.755800E+02	1.781600E+04	1.971000E+05	5.632800E+01	5.701500E+01	4.303100E-02	1.657623E+03	1.454769E+05
3.100000E-02	5.433700E-03	-7.220200E+02	-9.075600E+04	5.477900E+01	1.016700E+03	1.828500E+04	2.017500E+05	5.725100E+01	5.792600E+01	4.434900E-02	1.694281E+03	1.535783E+05
3.200000E-02	5.260400E-03	-1.192800E+03	-9.026700E+04	5.597600E+01	1.060700E+03	1.875600E+04	2.064900E+05	5.817300E+01	5.883800E+01	4.571000E-02	1.732505E+03	1.618712E+05
3.300000E-02	5.093100E-03	-1.511600E+03	-8.981000E+04	5.723300E+01	1.105700E+03	1.923100E+04	2.113200E+05	5.909700E+01	5.975100E+01	4.711400E-02	1.772367E+03	1.703592E+05
3.400000E-02	4.931600E-03	-1.681700E+03	-8.934800E+04	5.850300E+01	1.150900E+03	1.971300E+04	2.162900E+05	6.002200E+01	6.066600E+01	4.857500E-02	1.813888E+03	1.790470E+05
3.500000E-02	4.775700E-03	-9.596500E+02	-8.874800E+04	5.957400E+01	1.190100E+03	2.021100E+04	2.229800E+05	6.094900E+01	6.158300E+01	5.046300E-02	1.856962E+03	1.879721E+05
3.600000E-02	4.625100E-03	2.000300E+01	-8.797100E+04	6.041600E+01	1.223400E+03	2.073300E+04	2.291200E+05	6.187900E+01	6.250400E+01	5.228400E-02	1.901371E+03	1.971579E+05
3.700000E-02	4.479700E-03	-4.620800E+02	-8.750900E+04	6.172200E+01	1.271500E+03	2.124100E+04	2.341200E+05	6.281300E+01	6.342800E+01	5.386600E-02	1.947277E+03	2.065706E+05
3.800000E-02	4.339400E-03	-9.790800E+02	-8.718100E+04	6.325100E+01	1.324600E+03	2.174300E+04	2.391700E+05	6.374900E+01	6.435600E+01	5.549400E-02	1.995045E+03	2.161883E+05
3.900000E-02	4.204400E-03	-1.442400E+03	-8.689400E+04	6.487400E+01	1.380200E+03	2.224400E+04	2.444100E+05	6.468700E+01	6.528500E+01	5.719800E-02	2.044814E+03	2.260160E+05
4.000000E-02	4.074500E-03	-4.195000E+03	-8.760200E+04	6.827400E+01	1.476000E+03	2.269700E+04	2.534900E+05	6.562600E+01	6.621700E+01	5.982100E-02	2.097368E+03	2.361361E+05
4.100000E-02	3.949700E-03	-2.723200E+03	-8.787200E+04	7.073300E+01	1.545000E+03	2.317700E+04	2.610100E+05	6.656600E+01	6.714900E+01	6.216200E-02	2.152954E+03	2.465949E+05
4.200000E-02	3.829500E-03	-1.590400E+03	-8.744900E+04	7.217000E+01	1.592500E+03	2.369000E+04	2.662800E+05	6.751000E+01	6.808500E+01	6.404200E-02	2.210684E+03	2.573144E+05
4.300000E-02	3.713800E-03	-1.349200E+03	-8.694500E+04	7.354500E+01	1.645300E+03	2.419500E+04	2.712900E+05	6.845700E+01	6.902500E+01	6.590600E-02	2.270260E+03	2.682436E+05
4.400000E-02	3.602500E-03	-1.171000E+03	-8.638700E+04	7.483200E+01	1.699000E+03	2.469900E+04	2.764300E+05	6.940600E+01	6.996700E+01	6.784600E-02	2.331795E+03	2.793801E+05
4.500000E-02	3.495500E-03	6.175500E+01	-8.555100E+04	7.559600E+01	1.740300E+03	2.522300E+04	2.838000E+05	7.035900E+01	7.091200E+01	7.041300E-02	2.395078E+03	2.907712E+05
4.600000E-02	3.392500E-03	-4.287800E+01	-8.485500E+04	7.662100E+01	1.792700E+03	2.573600E+04	2.886800E+05	7.131500E+01	7.186200E+01	7.242700E-02	2.460085E+03	3.024118E+05
4.700000E-02	3.293500E-03	-4.375800E+02	-8.433100E+04	7.795400E+01	1.854000E+03	2.623100E+04	2.936800E+05	7.227400E+01	7.281400E+01	7.452000E-02	2.527184E+03	3.142542E+05
4.800000E-02	3.198400E-03	2.952500E+02	-8.366300E+04	7.898900E+01	1.905700E+03	2.673700E+04	3.007600E+05	7.323600E+01	7.376900E+01	7.722900E-02	2.596363E+03	3.263429E+05
4.900000E-02	3.107000E-03	-2.188900E+02	-8.323500E+04	8.048300E+01	1.971500E+03	2.721800E+04	3.053500E+05	7.420100E+01	7.472800E+01	7.936100E-02	2.667703E+03	3.386698E+05
5.000000E-02	3.019400E-03	-8.012000E+02	-8.296200E+04	8.230000E+01	2.044600E+03	2.766600E+04	3.098600E+05	7.516800E+01	7.568900E+01	8.152900E-02	2.741599E+03	3.511833E+05
5.100000E-02	2.935400E-03	-1.226300E+03	-8.269100E+04	8.413200E+01	2.118300E+03	2.809300E+04	3.142800E+05	7.613500E+01	7.665100E+01	8.373700E-02	2.818197E+03	3.638800E+05
5.200000E-02	2.854900E-03	-1.508800E+03	-8.237700E+04	8.587200E+01	2.190900E+03	2.850200E+04	3.185900E+05	7.710300E+01	7.761300E+01	8.598100E-02	2.897486E+03	3.767559E+05
5.300000E-02	2.777800E-03	-1.679900E+03	-8.199800E+04	8.746400E+01	2.261400E+03	2.889400E+04	3.227700E+05	7.807100E+01	7.857500E+01	8.826000E-02	2.979408E+03	3.898061E+05
5.400000E-02	2.704000E-03	-1.768800E+03	-8.154900E+04	8.888300E+01	2.329300E+03	2.926800E+04	3.268000E+05	7.903800E+01	7.953700E+01	9.057400E-02	3.063877E+03	4.030249E+05
5.500000E-02	2.633400E-03	-1.799900E+03	-8.103500E+04	9.012700E+01	2.394400E+03	2.962400E+04	3.306700E+05	8.000500E+01	8.049800E+01	9.291900E-02	3.150793E+03	4.164059E+05
5.600000E-02	2.565700E-03	-1.796000E+03	-8.047900E+04	9.124300E+01	2.458000E+03	2.996500E+04	3.344000E+05	8.097100E+01	8.145900E+01	9.530000E-02	3.240078E+03	4.299429E+05
5.700000E-02	2.501000E-03	-1.766800E+03	-7.988000E+04	9.221800E+01	2.519100E+03	3.028800E+04	3.379700E+05	8.193500E+01	8.241800E+01	9.771300E-02	3.331656E+03	4.436298E+05
5.800000E-02	2.439000E-03	-1.760700E+03	-7.925900E+04	9.309900E+01	2.578400E+03	3.059000E+04	3.414400E+05	8.289900E+01	8.337600E+01	1.001800E-01	3.425450E+03	4.574612E+05
5.900000E-02	2.379600E-03	-2.533100E+03	-7.895900E+04	9.478600E+01	2.657500E+03	3.084500E+04	3.466200E+05	8.386000E+01	8.433200E+01	1.032300E-01	3.521791E+03	4.714701E+05
6.000000E-02	2.323000E-03	-2.614700E+03	-7.882600E+04	9.679800E+01	2.741800E+03	3.105900E+04	3.500600E+05	8.481700E+01	8.528400E+01	1.058700E-01	3.621138E+03	4.856563E+05
6.100000E-02	2.268900E-03	-2.154900E+03	-7.819800E+04	9.747600E+01	2.794800E+03	3.127500E+04	3.526500E+05	8.576800E+01	8.623100E+01	1.083800E-01	3.723011E+03	4.999670E+05
6.200000E-02	2.217100E-03	-1.805800E+03	-7.741700E+04	9.772800E+01	2.838900E+03	3.147700E+04	3.549700E+05	8.671600E+01	8.717500E+01	1.109000E-01	3.826671E+03	5.143788E+05
6.300000E-02	2.167600E-03	-1.558300E+03	-7.658200E+04	9.778700E+01	2.878400E+03	3.166000E+04	3.570200E+05	8.766000E+01	8.811400E+01	1.134400E-01	3.931870E+03	5.288804E+05
6.400000E-02	2.120200E-03	-1.389000E+03	-7.574500E+04	9.777800E+01	2.915600E+03	3.182100E+04	3.588100E+05	8.860000E+01	8.904900E+01	1.159900E-01	4.038479E+03	5.434611E+05
6.500000E-02	2.074900E-03	-1.278300E+03	-7.493000E+04	9.776300E+01	2.951500E+03	3.195700E+04	3.603200E+05	8.953500E+01	8.998000E+01	1.185500E-01	4.146434E+03	5.581098E+05
6.600000E-02	2.031400E-03	-1.200500E+03	-7.413700E+04	9.774400E+01	2.986700E+03	3.207100E+04	3.616100E+05	9.046600E+01	9.090700E+01	1.211300E-01	4.255697E+03	5.728165E+05
6.700000E-02	1.989700E-03	-1.156600E+03	-7.337600E+04	9.774600E+01	3.021200E+03	3.216000E+04	3.626500E+05	9.139200E+01	9.182900E+01	1.237200E-01	4.366242E+03	5.875716E+05
6.800000E-02	1.949800E-03	-1.140400E+03	-7.264800E+04	9.777500E+01	3.054800E+03	3.222100E+04	3.634100E+05	9.231300E+01	9.274500E+01	1.263100E-01	4.478041E+03	6.023643E+05
6.900000E-02	1.911700E-03	-1.144000E+03	-7.195000E+04	9.782000E+01	3.087600E+03	3.225300E+04	3.638900E+05	9.322700E+01	9.365500E+01	1.289000E-01	4.591061E+03	6.171834E+05
7.000000E-02	1.875100E-03	-1.165100E+03	-7.127900E+04	9.787600E+01	3.119400E+03	3.225700E+04	3.641000E+05	9.413500E+01	9.455900E+01	1.315000E-01	4.705270E+03	6.320175E+05
7.100000E-02	1.840100E-03	-1.260400E+03	-7.065800E+04	9.801600E+01	3.152400E+03	3.222900E+04	3.642200E+05	9.503500E+01	9.545500E+01	1.341500E-01	4.820671E+03	6.468596E+05
7.200000E-02	1.806700E-03	-1.734100E+03	-7.030100E+04	9.888400E+01	3.202600E+03	3.214800E+04	3.650700E+05	9.592700E+01	9.634300E+01	1.371700E-01	4.937603E+03	6.617227E+05
7.300000E-02	1.774700E-03	-1.554400E+03	-6.982400E+04	9.929200E+01	3.240300E+03	3.203900E+04	3.645500E+05	9.680900E+01	9.722200E+01	1.397900E-01	5.056152E+03	6.765942E+05
